asset	cls	type	param	source	ticker	field
KC Comdty	Commodity	Hedge	hedgeX2018-05	BBG	KCN18 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2018-06	BBG	KCN18 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2018-07	BBG	KCU18 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2018-08	BBG	KCU18 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2018-09	BBG	KCZ18 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2018-10	BBG	KCZ18 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2018-11	BBG	KCZ18 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2018-12	BBG	KCH19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-01	BBG	KCH19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-02	BBG	KCH19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-03	BBG	KCK19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-04	BBG	KCK19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-05	BBG	KCN19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-06	BBG	KCN19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-07	BBG	KCU19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-08	BBG	KCU19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-09	BBG	KCZ19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-10	BBG	KCZ19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-11	BBG	KCZ19 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2019-12	BBG	KCH20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-01	BBG	KCH20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-02	BBG	KCH20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-03	BBG	KCK20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-04	BBG	KCK20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-05	BBG	KCN20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-06	BBG	KCN20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-07	BBG	KCU20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-08	BBG	KCU20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-09	BBG	KCZ20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-10	BBG	KCZ20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-11	BBG	KCZ20 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2020-12	BBG	KCH21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-01	BBG	KCH21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-02	BBG	KCH21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-03	BBG	KCK21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-04	BBG	KCK21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-05	BBG	KCN21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-06	BBG	KCN21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-07	BBG	KCU21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-08	BBG	KCU21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-09	BBG	KCZ21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-10	BBG	KCZ21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-11	BBG	KCZ21 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2021-12	BBG	KCH22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-01	BBG	KCH22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-02	BBG	KCH22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-03	BBG	KCK22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-04	BBG	KCK22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-05	BBG	KCN22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-06	BBG	KCN22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-07	BBG	KCU22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-08	BBG	KCU22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-09	BBG	KCZ22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-10	BBG	KCZ22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-11	BBG	KCZ22 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2022-12	BBG	KCH23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-01	BBG	KCH23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-02	BBG	KCH23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-03	BBG	KCK23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-04	BBG	KCK23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-05	BBG	KCN23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-06	BBG	KCN23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-07	BBG	KCU23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-08	BBG	KCU23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-09	BBG	KCZ23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-10	BBG	KCZ23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-11	BBG	KCZ23 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2023-12	BBG	KCH24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-01	BBG	KCH24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-02	BBG	KCH24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-03	BBG	KCK24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-04	BBG	KCK24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-05	BBG	KCN24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-06	BBG	KCN24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-07	BBG	KCU24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-08	BBG	KCU24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-09	BBG	KCZ24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-10	BBG	KCZ24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-11	BBG	KCZ24 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2024-12	BBG	KCH5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-01	BBG	KCH5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-02	BBG	KCH5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-03	BBG	KCK5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-04	BBG	KCK5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-05	BBG	KCN5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-06	BBG	KCN5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-07	BBG	KCU5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-08	BBG	KCU5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-09	BBG	KCZ5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-10	BBG	KCZ5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-11	BBG	KCZ5 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2025-12	BBG	KCH6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-01	BBG	KCH6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-02	BBG	KCH6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-03	BBG	KCK6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-04	BBG	KCK6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-05	BBG	KCN6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-06	BBG	KCN6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-07	BBG	KCU6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-08	BBG	KCU6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-09	BBG	KCZ6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-10	BBG	KCZ6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-11	BBG	KCZ6 Comdty	PX_LAST
KC Comdty	Commodity	Hedge	hedgeX2026-12	BBG	KCH7 Comdty	PX_LAST
NG Comdty	Commodity	Market	-	BBG	NG1 Comdty	PX_LAST
NG Comdty	Commodity	Vol	Near	BBG	NG1 Comdty	1ST_MTH_IMPVOL_100.0%MNY_DF
NG Comdty	Commodity	Vol	Far	BBG	NG1 Comdty	2ND_MTH_IMPVOL_100.0%MNY_DF
NG Comdty	Commodity	Hedge	hedgeX2001-01	BBG	NGG01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-02	BBG	NGH01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-03	BBG	NGJ01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-04	BBG	NGK01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-05	BBG	NGM01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-06	BBG	NGN01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-07	BBG	NGQ01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-08	BBG	NGU01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-09	BBG	NGV01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-10	BBG	NGX01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-11	BBG	NGZ01 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2001-12	BBG	NGF02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-01	BBG	NGG02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-02	BBG	NGH02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-03	BBG	NGJ02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-04	BBG	NGK02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-05	BBG	NGM02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-06	BBG	NGN02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-07	BBG	NGQ02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-08	BBG	NGU02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-09	BBG	NGV02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-10	BBG	NGX02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-11	BBG	NGZ02 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2002-12	BBG	NGF03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-01	BBG	NGG03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-02	BBG	NGH03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-03	BBG	NGJ03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-04	BBG	NGK03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-05	BBG	NGM03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-06	BBG	NGN03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-07	BBG	NGQ03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-08	BBG	NGU03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-09	BBG	NGV03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-10	BBG	NGX03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-11	BBG	NGZ03 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2003-12	BBG	NGF04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-01	BBG	NGG04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-02	BBG	NGH04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-03	BBG	NGJ04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-04	BBG	NGK04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-05	BBG	NGM04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-06	BBG	NGN04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-07	BBG	NGQ04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-08	BBG	NGU04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-09	BBG	NGV04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-10	BBG	NGX04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-11	BBG	NGZ04 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2004-12	BBG	NGF05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-01	BBG	NGG05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-02	BBG	NGH05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-03	BBG	NGJ05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-04	BBG	NGK05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-05	BBG	NGM05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-06	BBG	NGN05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-07	BBG	NGQ05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-08	BBG	NGU05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-09	BBG	NGV05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-10	BBG	NGX05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-11	BBG	NGZ05 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2005-12	BBG	NGF06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-01	BBG	NGG06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-02	BBG	NGH06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-03	BBG	NGJ06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-04	BBG	NGK06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-05	BBG	NGM06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-06	BBG	NGN06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-07	BBG	NGQ06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-08	BBG	NGU06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-09	BBG	NGV06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-10	BBG	NGX06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-11	BBG	NGZ06 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2006-12	BBG	NGF07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-01	BBG	NGG07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-02	BBG	NGH07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-03	BBG	NGJ07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-04	BBG	NGK07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-05	BBG	NGM07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-06	BBG	NGN07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-07	BBG	NGQ07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-08	BBG	NGU07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-09	BBG	NGV07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-10	BBG	NGX07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-11	BBG	NGZ07 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2007-12	BBG	NGF08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-01	BBG	NGG08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-02	BBG	NGH08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-03	BBG	NGJ08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-04	BBG	NGK08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-05	BBG	NGM08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-06	BBG	NGN08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-07	BBG	NGQ08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-08	BBG	NGU08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-09	BBG	NGV08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-10	BBG	NGX08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-11	BBG	NGZ08 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2008-12	BBG	NGF09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-01	BBG	NGG09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-02	BBG	NGH09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-03	BBG	NGJ09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-04	BBG	NGK09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-05	BBG	NGM09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-06	BBG	NGN09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-07	BBG	NGQ09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-08	BBG	NGU09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-09	BBG	NGV09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-10	BBG	NGX09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-11	BBG	NGZ09 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2009-12	BBG	NGF10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-01	BBG	NGG10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-02	BBG	NGH10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-03	BBG	NGJ10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-04	BBG	NGK10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-05	BBG	NGM10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-06	BBG	NGN10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-07	BBG	NGQ10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-08	BBG	NGU10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-09	BBG	NGV10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-10	BBG	NGX10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-11	BBG	NGZ10 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2010-12	BBG	NGF11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-01	BBG	NGG11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-02	BBG	NGH11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-03	BBG	NGJ11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-04	BBG	NGK11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-05	BBG	NGM11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-06	BBG	NGN11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-07	BBG	NGQ11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-08	BBG	NGU11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-09	BBG	NGV11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-10	BBG	NGX11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-11	BBG	NGZ11 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2011-12	BBG	NGF12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-01	BBG	NGG12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-02	BBG	NGH12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-03	BBG	NGJ12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-04	BBG	NGK12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-05	BBG	NGM12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-06	BBG	NGN12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-07	BBG	NGQ12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-08	BBG	NGU12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-09	BBG	NGV12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-10	BBG	NGX12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-11	BBG	NGZ12 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2012-12	BBG	NGF13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-01	BBG	NGG13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-02	BBG	NGH13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-03	BBG	NGJ13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-04	BBG	NGK13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-05	BBG	NGM13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-06	BBG	NGN13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-07	BBG	NGQ13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-08	BBG	NGU13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-09	BBG	NGV13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-10	BBG	NGX13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-11	BBG	NGZ13 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2013-12	BBG	NGF14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-01	BBG	NGG14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-02	BBG	NGH14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-03	BBG	NGJ14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-04	BBG	NGK14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-05	BBG	NGM14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-06	BBG	NGN14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-07	BBG	NGQ14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-08	BBG	NGU14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-09	BBG	NGV14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-10	BBG	NGX14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-11	BBG	NGZ14 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2014-12	BBG	NGF15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-01	BBG	NGG15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-02	BBG	NGH15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-03	BBG	NGJ15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-04	BBG	NGK15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-05	BBG	NGM15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-06	BBG	NGN15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-07	BBG	NGQ15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-08	BBG	NGU15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-09	BBG	NGV15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-10	BBG	NGX15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-11	BBG	NGZ15 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2015-12	BBG	NGF16 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2016-01	BBG	NGG16 Comdty	PX_LAST
NG Comdty	Commodity	Hedge	hedgeX2016-02	BBG	NGH16 Comdty	PX_LAST
